2022-08-18 15:46:01:688 -5.7001467 -4.430786 2.1722827

2022-08-18 15:46:01:689 -5.6594315 -4.3397756 2.0213966

2022-08-18 15:46:01:689 -5.738467 -4.277505 1.8872755

2022-08-18 15:46:01:690 -5.8965383 -4.232 1.7938697

2022-08-18 15:46:01:690 -6.0498195 -4.150569 1.7220191

2022-08-18 15:46:01:691 -6.1695704 -4.1002736 1.6477735

Gyro 0.24556774 0.58887386 0.17715086

2022-08-18 15:46:01:760 -6.2797413 -4.0499783 1.590293

2022-08-18 15:46:01:762 -6.356382 -4.0356083 1.4873072

2022-08-18 15:46:01:763 -6.502478 -4.028423 1.3555812

2022-08-18 15:46:01:764 -6.7898808 -4.0499783 1.2406201

2022-08-18 15:46:01:764 -7.0988383 -4.0739284 1.1591895

